channel,symbol,date,side
candle,PENGU,2026-05-05,candidate
candle,PENGU,2026-05-06,candidate
candle,PENGU,2026-05-07,candidate
candle,PENGU,2026-05-08,candidate
candle,PENGU,2026-05-09,candidate
candle,PENGU,2026-05-10,candidate
candle,PENGU,2026-05-11,candidate
candle,PENGU,2026-05-12,candidate
candle,PENGU,2026-05-13,candidate
candle,PENGU,2026-05-14,candidate
candle,PENGU,2026-05-15,candidate
candle,PENGU,2026-05-16,candidate
candle,PENGU,2026-05-17,candidate
candle,PENGU,2026-05-18,candidate
candle,PIPPIN,2026-04-30,candidate
candle,PIPPIN,2026-05-01,candidate
candle,PIPPIN,2026-05-02,candidate
candle,PIPPIN,2026-05-03,candidate
candle,PIPPIN,2026-05-04,candidate
candle,PIPPIN,2026-05-05,candidate
candle,PIPPIN,2026-05-06,candidate
candle,PIPPIN,2026-05-07,candidate
candle,PIPPIN,2026-05-08,candidate
candle,PIPPIN,2026-05-09,candidate
candle,PIPPIN,2026-05-10,candidate
candle,PIPPIN,2026-05-11,candidate
candle,PIPPIN,2026-05-12,candidate
candle,PIPPIN,2026-05-13,candidate
candle,PIPPIN,2026-05-14,candidate
candle,PIPPIN,2026-05-15,candidate
candle,PIPPIN,2026-05-16,candidate
candle,PIPPIN,2026-05-17,candidate
candle,PIPPIN,2026-05-18,candidate
candle,PLATINUM,2026-04-30,candidate
candle,PLATINUM,2026-05-01,candidate
candle,PLATINUM,2026-05-02,candidate
candle,PLATINUM,2026-05-03,candidate
candle,PLATINUM,2026-05-04,candidate
candle,PLATINUM,2026-05-05,candidate
candle,PLATINUM,2026-05-06,candidate
candle,PLATINUM,2026-05-07,candidate
candle,PLATINUM,2026-05-08,candidate
candle,PLATINUM,2026-05-09,candidate
candle,PLATINUM,2026-05-10,candidate
candle,PLATINUM,2026-05-11,candidate
candle,PLATINUM,2026-05-12,candidate
candle,PLATINUM,2026-05-13,candidate
candle,PLATINUM,2026-05-14,candidate
candle,PLATINUM,2026-05-15,candidate
candle,PLATINUM,2026-05-16,candidate
candle,PLATINUM,2026-05-17,candidate
candle,PLATINUM,2026-05-18,candidate
candle,PLTR,2026-04-30,candidate
candle,PLTR,2026-05-01,candidate
candle,PLTR,2026-05-02,candidate
candle,PLTR,2026-05-03,candidate
candle,PLTR,2026-05-04,candidate
candle,PLTR,2026-05-05,candidate
candle,PLTR,2026-05-06,candidate
candle,PLTR,2026-05-07,candidate
candle,PLTR,2026-05-08,candidate
candle,PLTR,2026-05-09,candidate
candle,PLTR,2026-05-10,candidate
candle,PLTR,2026-05-11,candidate
candle,PLTR,2026-05-12,candidate
candle,PLTR,2026-05-13,candidate
candle,PLTR,2026-05-14,candidate
candle,PLTR,2026-05-15,candidate
candle,PLTR,2026-05-16,candidate
candle,PLTR,2026-05-17,candidate
candle,PLTR,2026-05-18,candidate
candle,PUMP,2026-04-30,candidate
candle,PUMP,2026-05-01,candidate
candle,PUMP,2026-05-02,candidate
candle,PUMP,2026-05-03,candidate
candle,PUMP,2026-05-04,candidate
candle,PUMP,2026-05-05,candidate
candle,PUMP,2026-05-06,candidate
candle,PUMP,2026-05-07,candidate
candle,PUMP,2026-05-08,candidate
candle,PUMP,2026-05-09,candidate
candle,PUMP,2026-05-10,candidate
candle,PUMP,2026-05-11,candidate
candle,PUMP,2026-05-12,candidate
candle,PUMP,2026-05-13,candidate
candle,PUMP,2026-05-14,candidate
candle,PUMP,2026-05-15,candidate
candle,PUMP,2026-05-16,candidate
candle,PUMP,2026-05-17,candidate
candle,PUMP,2026-05-18,candidate
candle,SOL,2026-04-30,candidate
candle,SOL,2026-05-01,candidate
candle,SOL,2026-05-02,candidate
candle,SOL,2026-05-03,candidate
candle,SOL,2026-05-04,candidate
candle,SOL,2026-05-05,candidate
candle,SOL,2026-05-06,candidate
candle,SOL,2026-05-07,candidate
candle,SOL,2026-05-08,candidate
candle,SOL,2026-05-09,candidate
candle,SOL,2026-05-10,candidate
candle,SOL,2026-05-11,candidate
candle,SOL,2026-05-12,candidate
candle,SOL,2026-05-13,candidate
candle,SOL,2026-05-14,candidate
candle,SOL,2026-05-15,candidate
candle,SOL,2026-05-16,candidate
candle,SOL,2026-05-17,candidate
candle,SOL,2026-05-18,candidate
candle,SOL-USDC,2026-04-30,candidate
candle,SOL-USDC,2026-05-01,candidate
candle,SOL-USDC,2026-05-02,candidate
candle,SOL-USDC,2026-05-03,candidate
candle,SOL-USDC,2026-05-04,candidate
candle,SOL-USDC,2026-05-05,candidate
candle,SOL-USDC,2026-05-06,candidate
candle,SOL-USDC,2026-05-07,candidate
candle,SOL-USDC,2026-05-08,candidate
candle,SOL-USDC,2026-05-09,candidate
candle,SOL-USDC,2026-05-10,candidate
candle,SOL-USDC,2026-05-11,candidate
candle,SOL-USDC,2026-05-12,candidate
candle,SOL-USDC,2026-05-13,candidate
candle,SOL-USDC,2026-05-14,candidate
candle,SOL-USDC,2026-05-15,candidate
candle,SOL-USDC,2026-05-16,candidate
candle,SOL-USDC,2026-05-17,candidate
candle,SOL-USDC,2026-05-18,candidate
candle,SP500,2026-04-30,candidate
candle,SP500,2026-05-01,candidate
candle,SP500,2026-05-02,candidate
candle,SP500,2026-05-03,candidate
candle,SP500,2026-05-04,candidate
candle,SP500,2026-05-05,candidate
candle,SP500,2026-05-06,candidate
candle,SP500,2026-05-07,candidate
candle,SP500,2026-05-08,candidate
candle,SP500,2026-05-09,candidate
candle,SP500,2026-05-10,candidate
candle,SP500,2026-05-11,candidate
candle,SP500,2026-05-12,candidate
candle,SP500,2026-05-13,candidate
candle,SP500,2026-05-14,candidate
candle,SP500,2026-05-15,candidate
candle,SP500,2026-05-16,candidate
candle,SP500,2026-05-17,candidate
candle,SP500,2026-05-18,candidate
candle,STRK,2026-04-30,candidate
candle,STRK,2026-05-01,candidate
candle,STRK,2026-05-02,candidate
candle,STRK,2026-05-03,candidate
candle,STRK,2026-05-04,candidate
candle,STRK,2026-05-05,candidate
candle,STRK,2026-05-06,candidate
candle,STRK,2026-05-07,candidate
candle,STRK,2026-05-08,candidate
candle,STRK,2026-05-09,candidate
candle,STRK,2026-05-10,candidate
candle,STRK,2026-05-11,candidate
candle,STRK,2026-05-12,candidate
candle,STRK,2026-05-13,candidate
candle,STRK,2026-05-14,candidate
candle,STRK,2026-05-15,candidate
candle,STRK,2026-05-16,candidate
candle,STRK,2026-05-17,candidate
candle,STRK,2026-05-18,candidate
candle,SUI,2026-04-30,candidate
candle,SUI,2026-05-01,candidate
candle,SUI,2026-05-02,candidate
candle,SUI,2026-05-03,candidate
candle,SUI,2026-05-04,candidate
candle,SUI,2026-05-05,candidate
candle,SUI,2026-05-06,candidate
candle,SUI,2026-05-07,candidate
candle,SUI,2026-05-08,candidate
candle,SUI,2026-05-09,candidate
candle,SUI,2026-05-10,candidate
candle,SUI,2026-05-11,candidate
candle,SUI,2026-05-12,candidate
candle,SUI,2026-05-13,candidate
candle,SUI,2026-05-14,candidate
candle,SUI,2026-05-15,candidate
candle,SUI,2026-05-16,candidate
candle,SUI,2026-05-17,candidate
candle,SUI,2026-05-18,candidate
candle,TAO,2026-04-30,candidate
candle,TAO,2026-05-01,candidate
candle,TAO,2026-05-02,candidate
candle,TAO,2026-05-03,candidate
candle,TAO,2026-05-04,candidate
candle,TAO,2026-05-05,candidate
candle,TAO,2026-05-06,candidate
candle,TAO,2026-05-07,candidate
candle,TAO,2026-05-08,candidate
candle,TAO,2026-05-09,candidate
candle,TAO,2026-05-10,candidate
candle,TAO,2026-05-11,candidate
candle,TAO,2026-05-12,candidate
candle,TAO,2026-05-13,candidate
candle,TAO,2026-05-14,candidate
candle,TAO,2026-05-15,candidate
candle,TAO,2026-05-16,candidate
candle,TAO,2026-05-17,candidate
candle,TAO,2026-05-18,candidate
candle,TRUMP,2026-04-30,candidate
candle,TRUMP,2026-05-01,candidate
candle,TRUMP,2026-05-02,candidate
candle,TRUMP,2026-05-03,candidate
candle,TRUMP,2026-05-04,candidate
candle,TRUMP,2026-05-05,candidate
candle,TRUMP,2026-05-06,candidate
candle,TRUMP,2026-05-07,candidate
candle,TRUMP,2026-05-08,candidate
candle,TRUMP,2026-05-09,candidate
candle,TRUMP,2026-05-10,candidate
candle,TRUMP,2026-05-11,candidate
candle,TRUMP,2026-05-12,candidate
candle,TRUMP,2026-05-13,candidate
candle,TRUMP,2026-05-14,candidate
candle,TRUMP,2026-05-15,candidate
candle,TRUMP,2026-05-16,candidate
candle,TRUMP,2026-05-17,candidate
candle,TRUMP,2026-05-18,candidate
candle,TSLA,2026-04-30,candidate
candle,TSLA,2026-05-01,candidate
candle,TSLA,2026-05-02,candidate
candle,TSLA,2026-05-03,candidate
candle,TSLA,2026-05-04,candidate
candle,TSLA,2026-05-05,candidate
candle,TSLA,2026-05-06,candidate
candle,TSLA,2026-05-07,candidate
candle,TSLA,2026-05-08,candidate
candle,TSLA,2026-05-09,candidate
candle,TSLA,2026-05-10,candidate
candle,TSLA,2026-05-11,candidate
candle,TSLA,2026-05-12,candidate
candle,TSLA,2026-05-13,candidate
candle,TSLA,2026-05-14,candidate
candle,TSLA,2026-05-15,candidate
candle,TSLA,2026-05-16,candidate
candle,TSLA,2026-05-17,candidate
candle,TSLA,2026-05-18,candidate
candle,UNI,2026-04-30,candidate
candle,UNI,2026-05-01,candidate
candle,UNI,2026-05-02,candidate
candle,UNI,2026-05-03,candidate
candle,UNI,2026-05-04,candidate
candle,UNI,2026-05-05,candidate
candle,UNI,2026-05-06,candidate
candle,UNI,2026-05-07,candidate
candle,UNI,2026-05-08,candidate
candle,UNI,2026-05-09,candidate
candle,UNI,2026-05-10,candidate
candle,UNI,2026-05-11,candidate
candle,UNI,2026-05-12,candidate
candle,UNI,2026-05-13,candidate
candle,UNI,2026-05-14,candidate
candle,UNI,2026-05-15,candidate
candle,UNI,2026-05-16,candidate
candle,UNI,2026-05-17,candidate
candle,UNI,2026-05-18,candidate
candle,URNM,2026-04-30,candidate
candle,URNM,2026-05-01,candidate
candle,URNM,2026-05-02,candidate
candle,URNM,2026-05-03,candidate
candle,URNM,2026-05-04,candidate
candle,URNM,2026-05-05,candidate
candle,URNM,2026-05-06,candidate
candle,URNM,2026-05-07,candidate
candle,URNM,2026-05-08,candidate
candle,URNM,2026-05-09,candidate
candle,URNM,2026-05-10,candidate
candle,URNM,2026-05-11,candidate
candle,URNM,2026-05-12,candidate
candle,URNM,2026-05-13,candidate
candle,URNM,2026-05-14,candidate
candle,URNM,2026-05-15,candidate
candle,URNM,2026-05-16,candidate
candle,URNM,2026-05-17,candidate
candle,URNM,2026-05-18,candidate
candle,USDJPY,2026-04-30,candidate
candle,USDJPY,2026-05-01,candidate
candle,USDJPY,2026-05-02,candidate
candle,USDJPY,2026-05-03,candidate
candle,USDJPY,2026-05-04,candidate
candle,USDJPY,2026-05-05,candidate
candle,USDJPY,2026-05-06,candidate
candle,USDJPY,2026-05-07,candidate
candle,USDJPY,2026-05-08,candidate
candle,USDJPY,2026-05-09,candidate
candle,USDJPY,2026-05-10,candidate
candle,USDJPY,2026-05-11,candidate
candle,USDJPY,2026-05-12,candidate
candle,USDJPY,2026-05-13,candidate
candle,USDJPY,2026-05-14,candidate
candle,USDJPY,2026-05-15,candidate
candle,USDJPY,2026-05-16,candidate
candle,USDJPY,2026-05-17,candidate
candle,USDJPY,2026-05-18,candidate
candle,VIRTUAL,2026-04-30,candidate
candle,VIRTUAL,2026-05-01,candidate
candle,VIRTUAL,2026-05-02,candidate
candle,VIRTUAL,2026-05-03,candidate
candle,VIRTUAL,2026-05-04,candidate
candle,VIRTUAL,2026-05-05,candidate
candle,VIRTUAL,2026-05-06,candidate
candle,VIRTUAL,2026-05-07,candidate
candle,VIRTUAL,2026-05-08,candidate
candle,VIRTUAL,2026-05-09,candidate
candle,VIRTUAL,2026-05-10,candidate
candle,VIRTUAL,2026-05-11,candidate
candle,VIRTUAL,2026-05-12,candidate
candle,VIRTUAL,2026-05-13,candidate
candle,VIRTUAL,2026-05-14,candidate
candle,VIRTUAL,2026-05-15,candidate
candle,VIRTUAL,2026-05-16,candidate
candle,VIRTUAL,2026-05-17,candidate
candle,VIRTUAL,2026-05-18,candidate
candle,WIF,2026-04-30,candidate
candle,WIF,2026-05-01,candidate
candle,WIF,2026-05-02,candidate
candle,WIF,2026-05-03,candidate
candle,WIF,2026-05-04,candidate
candle,WIF,2026-05-05,candidate
candle,WIF,2026-05-06,candidate
candle,WIF,2026-05-07,candidate
candle,WIF,2026-05-08,candidate
candle,WIF,2026-05-09,candidate
candle,WIF,2026-05-10,candidate
candle,WIF,2026-05-11,candidate
candle,WIF,2026-05-12,candidate
candle,WIF,2026-05-13,candidate
candle,WIF,2026-05-14,candidate
candle,WIF,2026-05-15,candidate
candle,WIF,2026-05-16,candidate
candle,WIF,2026-05-17,candidate
candle,WIF,2026-05-18,candidate
candle,WLD,2026-04-30,candidate
candle,WLD,2026-05-01,candidate
candle,WLD,2026-05-02,candidate
candle,WLD,2026-05-03,candidate
candle,WLD,2026-05-04,candidate
candle,WLD,2026-05-05,candidate
candle,WLD,2026-05-06,candidate
candle,WLD,2026-05-07,candidate
candle,WLD,2026-05-08,candidate
candle,WLD,2026-05-09,candidate
candle,WLD,2026-05-10,candidate
candle,WLD,2026-05-11,candidate
candle,WLD,2026-05-12,candidate
candle,WLD,2026-05-13,candidate
candle,WLD,2026-05-14,candidate
candle,WLD,2026-05-15,candidate
candle,WLD,2026-05-16,candidate
candle,WLD,2026-05-17,candidate
candle,WLD,2026-05-18,candidate
candle,WLFI,2026-04-30,candidate
candle,WLFI,2026-05-01,candidate
candle,WLFI,2026-05-02,candidate
candle,WLFI,2026-05-03,candidate
candle,WLFI,2026-05-04,candidate
candle,WLFI,2026-05-05,candidate
candle,WLFI,2026-05-06,candidate
candle,WLFI,2026-05-07,candidate
candle,WLFI,2026-05-08,candidate
candle,WLFI,2026-05-09,candidate
candle,WLFI,2026-05-10,candidate
candle,WLFI,2026-05-11,candidate
candle,WLFI,2026-05-12,candidate
candle,WLFI,2026-05-13,candidate
candle,WLFI,2026-05-14,candidate
candle,WLFI,2026-05-15,candidate
candle,WLFI,2026-05-16,candidate
candle,WLFI,2026-05-17,candidate
candle,WLFI,2026-05-18,candidate
candle,XAG,2026-04-30,candidate
candle,XAG,2026-05-01,candidate
candle,XAG,2026-05-02,candidate
candle,XAG,2026-05-03,candidate
candle,XAG,2026-05-04,candidate
candle,XAG,2026-05-05,candidate
candle,XAG,2026-05-06,candidate
candle,XAG,2026-05-07,candidate
candle,XAG,2026-05-08,candidate
candle,XAG,2026-05-09,candidate
candle,XAG,2026-05-10,candidate
candle,XAG,2026-05-11,candidate
candle,XAG,2026-05-12,candidate
candle,XAG,2026-05-13,candidate
candle,XAG,2026-05-14,candidate
candle,XAG,2026-05-15,candidate
candle,XAG,2026-05-16,candidate
candle,XAG,2026-05-17,candidate
candle,XAG,2026-05-18,candidate
candle,XAU,2026-04-30,candidate
candle,XAU,2026-05-01,candidate
candle,XAU,2026-05-02,candidate
candle,XAU,2026-05-03,candidate
candle,XAU,2026-05-04,candidate
candle,XAU,2026-05-05,candidate
candle,XAU,2026-05-06,candidate
candle,XAU,2026-05-07,candidate
candle,XAU,2026-05-08,candidate
candle,XAU,2026-05-09,candidate
candle,XAU,2026-05-10,candidate
candle,XAU,2026-05-11,candidate
candle,XAU,2026-05-12,candidate
candle,XAU,2026-05-13,candidate
candle,XAU,2026-05-14,candidate
candle,XAU,2026-05-15,candidate
candle,XAU,2026-05-17,candidate
candle,XAU,2026-05-18,candidate
candle,XMR,2026-04-30,candidate
candle,XMR,2026-05-01,candidate
candle,XMR,2026-05-02,candidate
candle,XMR,2026-05-03,candidate
candle,XMR,2026-05-04,candidate
candle,XMR,2026-05-05,candidate
candle,XMR,2026-05-06,candidate
candle,XMR,2026-05-07,candidate
candle,XMR,2026-05-08,candidate
candle,XMR,2026-05-09,candidate
candle,XMR,2026-05-10,candidate
candle,XMR,2026-05-11,candidate
candle,XMR,2026-05-12,candidate
candle,XMR,2026-05-13,candidate
candle,XMR,2026-05-14,candidate
candle,XMR,2026-05-17,candidate
candle,XMR,2026-05-18,candidate
candle,XPL,2026-04-30,candidate
candle,XPL,2026-05-01,candidate
candle,XPL,2026-05-02,candidate
candle,XPL,2026-05-03,candidate
candle,XPL,2026-05-04,candidate
candle,XPL,2026-05-05,candidate
candle,XPL,2026-05-06,candidate
candle,XPL,2026-05-07,candidate
candle,XPL,2026-05-08,candidate
candle,XPL,2026-05-09,candidate
candle,XPL,2026-05-10,candidate
candle,XPL,2026-05-11,candidate
candle,XPL,2026-05-12,candidate
candle,XPL,2026-05-13,candidate
candle,XPL,2026-05-14,candidate
candle,XPL,2026-05-17,candidate
candle,XPL,2026-05-18,candidate
candle,XRP,2026-04-30,candidate
candle,XRP,2026-05-01,candidate
candle,XRP,2026-05-02,candidate
candle,XRP,2026-05-03,candidate
candle,XRP,2026-05-04,candidate
candle,XRP,2026-05-05,candidate
candle,XRP,2026-05-06,candidate
candle,XRP,2026-05-07,candidate
candle,XRP,2026-05-08,candidate
candle,XRP,2026-05-09,candidate
candle,XRP,2026-05-10,candidate
candle,XRP,2026-05-11,candidate
candle,XRP,2026-05-12,candidate
candle,XRP,2026-05-13,candidate
candle,XRP,2026-05-14,candidate
candle,XRP,2026-05-17,candidate
candle,XRP,2026-05-18,candidate
candle,ZEC,2026-04-30,candidate
candle,ZEC,2026-05-01,candidate
candle,ZEC,2026-05-02,candidate
candle,ZEC,2026-05-03,candidate
candle,ZEC,2026-05-04,candidate
candle,ZEC,2026-05-05,candidate
candle,ZEC,2026-05-06,candidate
candle,ZEC,2026-05-07,candidate
candle,ZEC,2026-05-08,candidate
candle,ZEC,2026-05-09,candidate
candle,ZEC,2026-05-10,candidate
candle,ZEC,2026-05-11,candidate
candle,ZEC,2026-05-12,candidate
candle,ZEC,2026-05-13,candidate
candle,ZEC,2026-05-14,candidate
candle,ZEC,2026-05-17,candidate
candle,ZEC,2026-05-18,candidate
candle,ZK,2026-04-30,candidate
candle,ZK,2026-05-01,candidate
candle,ZK,2026-05-02,candidate
candle,ZK,2026-05-03,candidate
candle,ZK,2026-05-04,candidate
candle,ZK,2026-05-05,candidate
candle,ZK,2026-05-06,candidate
candle,ZK,2026-05-07,candidate
candle,ZK,2026-05-08,candidate
candle,ZK,2026-05-09,candidate
candle,ZK,2026-05-10,candidate
candle,ZK,2026-05-11,candidate
candle,ZK,2026-05-12,candidate
candle,ZK,2026-05-13,candidate
candle,ZK,2026-05-14,candidate
candle,ZK,2026-05-17,candidate
candle,ZK,2026-05-18,candidate
candle,ZRO,2026-04-30,candidate
candle,ZRO,2026-05-01,candidate
candle,ZRO,2026-05-02,candidate
candle,ZRO,2026-05-03,candidate
candle,ZRO,2026-05-04,candidate
candle,ZRO,2026-05-05,candidate
candle,ZRO,2026-05-06,candidate
candle,ZRO,2026-05-07,candidate
candle,ZRO,2026-05-08,candidate
candle,ZRO,2026-05-09,candidate
candle,ZRO,2026-05-10,candidate
candle,ZRO,2026-05-11,candidate
candle,ZRO,2026-05-12,candidate
candle,ZRO,2026-05-13,candidate
candle,ZRO,2026-05-14,candidate
candle,ZRO,2026-05-17,candidate
candle,ZRO,2026-05-18,candidate
candle,kBONK,2026-04-30,candidate
candle,kBONK,2026-05-01,candidate
candle,kBONK,2026-05-02,candidate
candle,kBONK,2026-05-03,candidate
candle,kBONK,2026-05-04,candidate
candle,kBONK,2026-05-05,candidate
candle,kBONK,2026-05-06,candidate
candle,kBONK,2026-05-07,candidate
candle,kBONK,2026-05-08,candidate
candle,kBONK,2026-05-09,candidate
candle,kBONK,2026-05-10,candidate
candle,kBONK,2026-05-11,candidate
candle,kBONK,2026-05-12,candidate
candle,kBONK,2026-05-13,candidate
candle,kBONK,2026-05-14,candidate
candle,kBONK,2026-05-15,candidate
candle,kBONK,2026-05-16,candidate
candle,kBONK,2026-05-17,candidate
candle,kBONK,2026-05-18,candidate
candle,kPEPE,2026-04-30,candidate
candle,kPEPE,2026-05-01,candidate
candle,kPEPE,2026-05-02,candidate
candle,kPEPE,2026-05-03,candidate
candle,kPEPE,2026-05-04,candidate
candle,kPEPE,2026-05-05,candidate
candle,kPEPE,2026-05-06,candidate
candle,kPEPE,2026-05-07,candidate
candle,kPEPE,2026-05-08,candidate
candle,kPEPE,2026-05-09,candidate
candle,kPEPE,2026-05-10,candidate
candle,kPEPE,2026-05-11,candidate
candle,kPEPE,2026-05-12,candidate
candle,kPEPE,2026-05-13,candidate
candle,kPEPE,2026-05-14,candidate
candle,kPEPE,2026-05-15,candidate
candle,kPEPE,2026-05-16,candidate
candle,kPEPE,2026-05-17,candidate
candle,kPEPE,2026-05-18,candidate
mark_price_candle,2Z,2026-04-30,candidate
mark_price_candle,2Z,2026-05-01,candidate
mark_price_candle,2Z,2026-05-02,candidate
mark_price_candle,2Z,2026-05-03,candidate
mark_price_candle,2Z,2026-05-04,candidate
mark_price_candle,2Z,2026-05-05,candidate
mark_price_candle,2Z,2026-05-06,candidate
mark_price_candle,2Z,2026-05-07,candidate
mark_price_candle,2Z,2026-05-08,candidate
mark_price_candle,2Z,2026-05-09,candidate
mark_price_candle,2Z,2026-05-10,candidate
mark_price_candle,2Z,2026-05-11,candidate
mark_price_candle,2Z,2026-05-12,candidate
mark_price_candle,2Z,2026-05-13,candidate
mark_price_candle,2Z,2026-05-14,candidate
mark_price_candle,2Z,2026-05-15,candidate
mark_price_candle,2Z,2026-05-16,candidate
mark_price_candle,2Z,2026-05-17,candidate
mark_price_candle,2Z,2026-05-18,candidate
mark_price_candle,AAVE,2026-04-30,candidate
mark_price_candle,AAVE,2026-05-01,candidate
mark_price_candle,AAVE,2026-05-02,candidate
mark_price_candle,AAVE,2026-05-03,candidate
mark_price_candle,AAVE,2026-05-04,candidate
mark_price_candle,AAVE,2026-05-05,candidate
mark_price_candle,AAVE,2026-05-06,candidate
mark_price_candle,AAVE,2026-05-07,candidate
mark_price_candle,AAVE,2026-05-08,candidate
mark_price_candle,AAVE,2026-05-09,candidate
mark_price_candle,AAVE,2026-05-10,candidate
mark_price_candle,AAVE,2026-05-11,candidate
mark_price_candle,AAVE,2026-05-12,candidate
mark_price_candle,AAVE,2026-05-13,candidate
mark_price_candle,AAVE,2026-05-14,candidate
mark_price_candle,AAVE,2026-05-15,candidate
mark_price_candle,AAVE,2026-05-16,candidate
mark_price_candle,AAVE,2026-05-17,candidate
mark_price_candle,AAVE,2026-05-18,candidate
mark_price_candle,ADA,2026-04-30,candidate
mark_price_candle,ADA,2026-05-01,candidate
mark_price_candle,ADA,2026-05-02,candidate
mark_price_candle,ADA,2026-05-03,candidate
mark_price_candle,ADA,2026-05-04,candidate
mark_price_candle,ADA,2026-05-05,candidate
mark_price_candle,ADA,2026-05-06,candidate
mark_price_candle,ADA,2026-05-07,candidate
mark_price_candle,ADA,2026-05-08,candidate
mark_price_candle,ADA,2026-05-09,candidate
mark_price_candle,ADA,2026-05-10,candidate
mark_price_candle,ADA,2026-05-11,candidate
mark_price_candle,ADA,2026-05-12,candidate
mark_price_candle,ADA,2026-05-13,candidate
mark_price_candle,ADA,2026-05-14,candidate
mark_price_candle,ADA,2026-05-15,candidate
mark_price_candle,ADA,2026-05-16,candidate
mark_price_candle,ADA,2026-05-17,candidate
mark_price_candle,ADA,2026-05-18,candidate
mark_price_candle,ANTHROPIC,2026-05-12,candidate
mark_price_candle,ANTHROPIC,2026-05-13,candidate
mark_price_candle,ANTHROPIC,2026-05-14,candidate
mark_price_candle,ANTHROPIC,2026-05-15,candidate
mark_price_candle,ANTHROPIC,2026-05-16,candidate
mark_price_candle,ANTHROPIC,2026-05-17,candidate
mark_price_candle,ANTHROPIC,2026-05-18,candidate
mark_price_candle,ARB,2026-04-30,candidate
mark_price_candle,ARB,2026-05-01,candidate
mark_price_candle,ARB,2026-05-02,candidate
mark_price_candle,ARB,2026-05-03,candidate
mark_price_candle,ARB,2026-05-04,candidate
mark_price_candle,ARB,2026-05-05,candidate
mark_price_candle,ARB,2026-05-06,candidate
mark_price_candle,ARB,2026-05-07,candidate
mark_price_candle,ARB,2026-05-08,candidate
mark_price_candle,ARB,2026-05-09,candidate
mark_price_candle,ARB,2026-05-10,candidate
mark_price_candle,ARB,2026-05-11,candidate
mark_price_candle,ARB,2026-05-12,candidate
mark_price_candle,ARB,2026-05-13,candidate
mark_price_candle,ARB,2026-05-14,candidate
mark_price_candle,ARB,2026-05-15,candidate
mark_price_candle,ARB,2026-05-16,candidate
mark_price_candle,ARB,2026-05-17,candidate
mark_price_candle,ARB,2026-05-18,candidate
mark_price_candle,ASTER,2026-04-30,candidate
mark_price_candle,ASTER,2026-05-01,candidate
mark_price_candle,ASTER,2026-05-02,candidate
mark_price_candle,ASTER,2026-05-03,candidate
mark_price_candle,ASTER,2026-05-04,candidate
mark_price_candle,ASTER,2026-05-05,candidate
mark_price_candle,ASTER,2026-05-06,candidate
mark_price_candle,ASTER,2026-05-07,candidate
mark_price_candle,ASTER,2026-05-08,candidate
mark_price_candle,ASTER,2026-05-09,candidate
mark_price_candle,ASTER,2026-05-10,candidate
mark_price_candle,ASTER,2026-05-11,candidate
mark_price_candle,ASTER,2026-05-12,candidate
mark_price_candle,ASTER,2026-05-13,candidate
mark_price_candle,ASTER,2026-05-14,candidate
mark_price_candle,ASTER,2026-05-15,candidate
mark_price_candle,ASTER,2026-05-16,candidate
mark_price_candle,ASTER,2026-05-17,candidate
mark_price_candle,ASTER,2026-05-18,candidate
mark_price_candle,AVAX,2026-04-30,candidate
mark_price_candle,AVAX,2026-05-01,candidate
mark_price_candle,AVAX,2026-05-02,candidate
mark_price_candle,AVAX,2026-05-03,candidate
mark_price_candle,AVAX,2026-05-04,candidate
mark_price_candle,AVAX,2026-05-05,candidate
mark_price_candle,AVAX,2026-05-06,candidate
mark_price_candle,AVAX,2026-05-07,candidate
mark_price_candle,AVAX,2026-05-08,candidate
mark_price_candle,AVAX,2026-05-09,candidate
mark_price_candle,AVAX,2026-05-10,candidate
mark_price_candle,AVAX,2026-05-11,candidate
mark_price_candle,AVAX,2026-05-12,candidate
mark_price_candle,AVAX,2026-05-13,candidate
mark_price_candle,AVAX,2026-05-14,candidate
mark_price_candle,AVAX,2026-05-15,candidate
mark_price_candle,AVAX,2026-05-16,candidate
mark_price_candle,AVAX,2026-05-17,candidate
mark_price_candle,AVAX,2026-05-18,candidate
mark_price_candle,BCH,2026-04-30,candidate
mark_price_candle,BCH,2026-05-01,candidate
mark_price_candle,BCH,2026-05-02,candidate
mark_price_candle,BCH,2026-05-03,candidate
mark_price_candle,BCH,2026-05-04,candidate
mark_price_candle,BCH,2026-05-05,candidate
mark_price_candle,BCH,2026-05-06,candidate
mark_price_candle,BCH,2026-05-07,candidate
mark_price_candle,BCH,2026-05-08,candidate
mark_price_candle,BCH,2026-05-09,candidate
mark_price_candle,BCH,2026-05-10,candidate
mark_price_candle,BCH,2026-05-11,candidate
mark_price_candle,BCH,2026-05-12,candidate
mark_price_candle,BCH,2026-05-13,candidate
mark_price_candle,BCH,2026-05-14,candidate
mark_price_candle,BCH,2026-05-15,candidate
mark_price_candle,BCH,2026-05-16,candidate
mark_price_candle,BCH,2026-05-17,candidate
mark_price_candle,BCH,2026-05-18,candidate
mark_price_candle,BNB,2026-04-30,candidate
mark_price_candle,BNB,2026-05-01,candidate
mark_price_candle,BNB,2026-05-02,candidate
mark_price_candle,BNB,2026-05-03,candidate
mark_price_candle,BNB,2026-05-04,candidate
mark_price_candle,BNB,2026-05-05,candidate
mark_price_candle,BNB,2026-05-06,candidate
mark_price_candle,BNB,2026-05-07,candidate
mark_price_candle,BNB,2026-05-08,candidate
