symbol,horizon,fold,quintile,n_windows,directional_accuracy,binomial_2sigma_lower_bound,mean_signed_return_bps,mean_abs_edge_bps,mean_slip_bps,gross_round_trip_bps,cost_round_trip_bps,headroom_bps,tradeable
ETH,500,2026-02,3,453,0.5055187637969095,0.45853752727683694,4.013873305190173,61.86042598994069,0.5158316415197239,0.6827861588293709,9.031663283039448,-8.348877124210077,False
ETH,500,2026-02,4,452,0.47345132743362833,0.42648163583286863,0.31728577086244963,58.217362912035235,0.5243558736884923,-3.0911874112585065,9.048711747376984,-12.13989915863549,False
ETH,500,2026-02,5,453,0.5077262693156733,0.4607477805309268,-5.308676292422055,62.98093556040093,0.5395894245604581,0.9732153397854498,9.079178849120916,-8.105963509335467,False
ETH,500,2026-03,1,348,0.5086206896551724,0.45502303104810804,-2.889360084514613,46.35259261809331,0.3049728176619334,0.7991826313464329,8.609945635323866,-7.810763003977433,False
ETH,500,2026-03,2,348,0.5402298850574713,0.48679805542572346,2.596225636073784,50.07677682007794,0.34428409218879125,4.0291659510407545,8.688568184377582,-4.659402233336827,False
ETH,500,2026-03,3,348,0.5344827586206896,0.4810047645045245,-0.4835882543372291,50.62276728176986,0.3236281267829458,3.4912253297772273,8.647256253565892,-5.156030923788665,False
ETH,500,2026-03,4,348,0.5114942528735632,0.4579027925237659,3.4214344574907405,52.58806268144053,0.31510785874236447,1.2089209811825394,8.63021571748473,-7.4212947363021895,False
ETH,500,2026-03,5,348,0.5545977011494253,0.5013126197767996,6.379239176992464,44.030534418354215,0.3366924524817361,4.8079319192455765,8.673384904963472,-3.865452985717895,False
FARTCOIN,100,2026-02,1,109,0.4036697247706422,0.3096815392795999,-18.6356788776513,80.9181401362766,6.7089918768633945,-15.589733420750536,21.417983753726787,-37.00771717447732,False
FARTCOIN,100,2026-02,2,108,0.4537037037037037,0.3578920340848246,-10.903291715496595,83.29991805954636,7.098568368204831,-7.7129553758839196,22.19713673640966,-29.91009211229358,False
FARTCOIN,100,2026-02,3,108,0.5092592592592593,0.4130507153024195,-8.349023251126,86.55433148777364,6.946701354766759,1.6028579905143336,21.893402709533518,-20.290544719019184,False
FARTCOIN,100,2026-02,4,108,0.5555555555555556,0.4599263371306811,14.411221479172527,74.84661649005751,7.20215494512082,8.316290721117506,22.40430989024164,-14.088019169124136,False
FARTCOIN,100,2026-02,5,108,0.4722222222222222,0.376145787553868,2.614503939491093,72.26274959447271,7.225277642072839,-4.01459719969293,22.45055528414568,-26.465152483838608,False
FARTCOIN,100,2026-03,1,111,0.5675675675675675,0.47352241379441296,4.138876623704985,69.76709166501846,6.769025697362034,9.427985360137626,21.538051394724068,-12.110066034586442,False
FARTCOIN,100,2026-03,2,110,0.5727272727272728,0.4783950274350171,-3.7411817293931247,78.51596587914331,6.340331435922397,11.420504127875395,20.680662871844795,-9.2601587439694,False
FARTCOIN,100,2026-03,3,110,0.5181818181818182,0.42289861895921305,5.681994663312236,90.7258622962465,6.591049865778083,3.2991222653180556,21.182099731556164,-17.88297746623811,False
FARTCOIN,100,2026-03,4,110,0.5,0.4046537410754408,0.21978386145997217,86.64363737427108,6.59511195983653,0.0,21.19022391967306,-21.19022391967306,False
FARTCOIN,100,2026-03,5,111,0.4774774774774775,0.3826580215389599,-1.0249831609904496,59.16994787922534,6.310072464038423,-2.665312967532672,20.620144928076847,-23.285457895609518,False
FARTCOIN,500,2026-02,1,97,0.5051546391752577,0.4036254184167296,-14.86992123916369,153.3427422955792,6.853603005624141,1.5808530133564809,21.70720601124828,-20.1263529978918,False
FARTCOIN,500,2026-02,2,97,0.5360824742268041,0.4348125877890259,-0.1623990106445361,156.24051280411317,7.072233485728439,11.275088552874141,22.14446697145688,-10.869378418582738,False
FARTCOIN,500,2026-02,3,97,0.44329896907216493,0.34241933413007,-6.735031872041502,177.68785813708712,6.897422683796139,-20.150169479463496,21.79484536759228,-41.94501484705577,False
FARTCOIN,500,2026-02,4,97,0.4845360824742268,0.3830500380819967,-28.085402348661205,146.9511622725279,7.1043662725585435,-4.5448813073977705,22.208732545117087,-26.753613852514857,False
FARTCOIN,500,2026-02,5,97,0.5670103092783505,0.46639168288474037,46.925157664435226,187.01206504191757,7.460839111458911,25.06347263448379,22.921678222917823,2.141794411565968,False
FARTCOIN,500,2026-03,1,101,0.49504950495049505,0.39555066320416127,-8.49784810036455,177.72425639789344,6.636491146871885,-1.7596461029494417,21.27298229374377,-23.032628396693212,False
FARTCOIN,500,2026-03,2,100,0.47,0.37018016229225775,7.551260844593692,198.22687101641358,6.550345752405775,-11.893612260984826,21.10069150481155,-32.994303765796374,False
FARTCOIN,500,2026-03,3,100,0.49,0.3900200020004001,15.15127544043956,151.83759765568584,7.0358925322550325,-3.0367519531137197,22.071785064510067,-25.108537017623785,False
FARTCOIN,500,2026-03,4,100,0.49,0.3900200020004001,18.638418826049755,161.32725099614652,6.300676644848353,-3.2265450199229333,20.601353289696704,-23.827898309619638,False
FARTCOIN,500,2026-03,5,101,0.5643564356435643,0.4656803982078721,29.64495981233508,125.4200948946763,6.012862403060138,16.143180530997924,20.025724806120277,-3.8825442751223527,False
HYPE,100,2026-02,1,347,0.4610951008645533,0.4075750425359621,-5.51520552705802,48.52027340221284,1.311771387423306,-3.7753526854747754,10.623542774846612,-14.398895460321388,False
HYPE,100,2026-02,2,346,0.47109826589595377,0.4174278210991097,-4.079197702515212,43.24069295267793,1.3420233792561314,-2.4994620203860065,10.684046758512263,-13.18350877889827,False
HYPE,100,2026-02,3,346,0.5375722543352601,0.48396392031573715,3.2211229585299237,44.72399314471648,1.3785737612618068,3.360762490643436,10.757147522523614,-7.396385031880177,False
HYPE,100,2026-02,4,346,0.4653179190751445,0.4116870728411242,-4.621902096983018,46.730389074403675,1.187927675195282,-3.2414142710569007,10.375855350390564,-13.617269621447464,False
HYPE,100,2026-02,5,347,0.5187319884726225,0.46508686223578055,0.015395673154004664,45.839639444786044,1.3528709219223813,1.7173351953378053,10.705741843844763,-8.988406648506958,False
HYPE,100,2026-03,1,246,0.4959349593495935,0.432179395212435,-2.6556613255549077,38.0408402698566,0.657816187781911,-0.3092751241451773,9.315632375563823,-9.624907499709,False
HYPE,100,2026-03,2,245,0.5265306122448979,0.46273295678111076,-0.5092065420008061,36.5718358403673,0.6686563277489137,1.9405463915296923,9.337312655497827,-7.396766263968135,False
HYPE,100,2026-03,3,245,0.5224489795918368,0.45862574879911533,-0.09662471553459066,38.1633191064792,0.646853591202222,1.7134551435562126,9.293707182404443,-7.58025203884823,False
HYPE,100,2026-03,4,245,0.5306122448979592,0.46684444028225164,2.6344779529606495,40.42437141771178,0.7088885171494407,2.474961515370112,9.417777034298881,-6.94281551892877,False
HYPE,100,2026-03,5,245,0.49795918367346936,0.4340720593510896,3.3115232349832495,40.32705340101386,0.6399424292212543,-0.16460021796332386,9.279884858442509,-9.444485076405833,False
HYPE,500,2026-02,1,336,0.5178571428571429,0.4633374737929528,-1.4341552804091908,94.88722869230257,1.2315015178277386,3.388829596153672,10.463003035655477,-7.074173439501806,False
HYPE,500,2026-02,2,335,0.5582089552238806,0.5039446251094574,14.145881565522266,94.74664954794054,1.2810007178192677,11.030206962297553,10.562001435638535,0.46820552665901793,False
HYPE,500,2026-02,3,335,0.4746268656716418,0.4200614232094316,-2.063807998819341,92.07907336301474,1.3189831916895434,-4.672669394541043,10.637966383379087,-15.31063577792013,False
HYPE,500,2026-02,4,335,0.5253731343283582,0.47080769186614796,13.53545063866989,102.5519238765946,1.278564215020983,5.204127480304797,10.557128430041967,-5.35300094973717,False
HYPE,500,2026-02,5,335,0.5223880597014925,0.46780702042819844,0.4204458504129295,102.81247015643469,1.5178122331558384,4.603543439840349,11.035624466311678,-6.432081026471328,False
HYPE,500,2026-03,1,236,0.4957627118644068,0.430670593907185,-4.474230009800636,87.09680937188526,0.7135514954498252,-0.7381085539990256,9.42710299089965,-10.165211544898675,False
HYPE,500,2026-03,2,235,0.43829787234042555,0.3735636730929718,-11.820448666417375,84.57421943031417,0.6512309625163805,-10.436818567996214,9.30246192503276,-19.739280493028975,False
HYPE,500,2026-03,3,235,0.4723404255319149,0.4072075076929533,0.7306210999624086,89.49245530530149,0.6828025995399306,-4.9506464636975265,9.36560519907986,-14.316251662777386,False
HYPE,500,2026-03,4,235,0.4595744680851064,0.39455522034645296,-5.552441632681847,79.97901206624505,0.600077760423736,-6.466388209611302,9.200155520847472,-15.666543730458773,False
HYPE,500,2026-03,5,235,0.5319148936170213,0.4668151090547848,3.1279919934722176,85.21145506450343,0.6989535020975634,5.43902904667043,9.397907004195126,-3.958877957524696,False
KBONK,100,2026-02,1,108,0.6018518518518519,0.5076443975045153,11.984052026003278,54.72344841050641,5.43837615723109,11.147369120658713,18.87675231446218,-7.729383193803468,False
KBONK,100,2026-02,2,108,0.5740740740740741,0.47891085530989974,12.441837357515498,64.95068522876092,5.299168278285077,9.62232373759421,18.598336556570153,-8.976012818975944,False
KBONK,100,2026-02,3,107,0.40186915887850466,0.3070756621141459,-10.123374011136717,59.043866300934425,5.484337904361977,-11.588048526351617,18.968675808723955,-30.55672433507557,False
KBONK,100,2026-02,4,108,0.5,0.40377495513506234,4.994145948684348,53.14985696351741,5.397946850191049,0.0,18.7958937003821,-18.7958937003821,False
KBONK,100,2026-02,5,108,0.39814814814814814,0.3039406938008116,-17.341503966303353,58.92688791492332,5.9331792622508805,-12.0036253160029,19.866358524501763,-31.869983840504663,False
KBONK,100,2026-03,1,92,0.44565217391304346,0.3420126829926205,-2.9867503421043704,51.046875558575415,5.425843790444375,-5.548573430279938,18.85168758088875,-24.400261011168688,False
KBONK,100,2026-03,2,91,0.4725274725274725,0.36785734491365313,-1.1594176884411396,50.82368904997844,5.460397120859733,-2.792510387361454,18.920794241719467,-21.71330462908092,False
KBONK,100,2026-03,3,91,0.4835164835164835,0.37874498045264177,-4.211859793560861,50.43446310222724,5.164199281677015,-1.6626746077657328,18.32839856335403,-19.991073171119762,False
KBONK,100,2026-03,4,91,0.5274725274725275,0.4228023998587081,7.137425277755688,50.2092378875394,5.3443177018762125,2.7587493344801883,18.688635403752425,-15.929886069272236,False
KBONK,100,2026-03,5,92,0.5217391304347826,0.417580511803736,9.572401341637988,55.97105737884386,5.193269108403082,2.4335242338627747,18.386538216806166,-15.953013982943391,False
KBONK,500,2026-02,1,97,0.5257731958762887,0.4243735593706423,-8.512416716445005,150.6687917958281,5.668055490704392,7.7664325667952685,19.336110981408783,-11.569678414613515,False
KBONK,500,2026-02,2,96,0.5,0.3979379273840342,3.417304780248126,134.10754412170346,5.171280857625935,0.0,18.34256171525187,-18.34256171525187,False
KBONK,500,2026-02,3,97,0.4948453608247423,0.3933161400662142,-6.472959456042119,127.53321322174838,5.33545474577878,-1.3147753940386384,18.67090949155756,-19.985684885596196,False
KBONK,500,2026-02,4,96,0.4166666666666667,0.31603210592924,-28.29676381004673,141.92813536219214,5.39595531091345,-23.65468922703202,18.7919106218269,-42.446599848858924,False
KBONK,500,2026-02,5,97,0.4845360824742268,0.3830500380819967,-4.7668442480050555,117.29574801165711,5.975151993493022,-3.627703546752282,19.950303986986043,-23.578007533738326,False
KBONK,500,2026-03,1,82,0.4268292682926829,0.3175866329944701,-28.88407120757983,107.9424940565709,5.2614728952586125,-15.796462544864035,18.522945790517227,-34.31940833538126,False
KBONK,500,2026-03,2,81,0.5185185185185185,0.4074836414548803,1.019327886005225,118.2483873547001,5.5362984103091,4.3795699020259224,19.0725968206182,-14.69302691859228,False
KBONK,500,2026-03,3,81,0.43209876543209874,0.32201699507413506,-1.134738054077566,120.62182863398154,5.347050725847296,-16.38074216017034,18.694101451694593,-35.074843611864935,False
KBONK,500,2026-03,4,81,0.49382716049382713,0.3827245172492917,0.11739943234429148,111.12687192106611,5.367539469513158,-1.3719366903835384,18.735078939026316,-20.107015629409855,False
KBONK,500,2026-03,5,82,0.43902439024390244,0.3294171145785788,6.582035794247919,118.8737193754372,5.160807770994358,-14.496795045785024,18.321615541988717,-32.81841058777374,False
KPEPE,100,2026-02,1,110,0.4818181818181818,0.38653498259557667,-2.3192795846657237,63.64562929803682,3.8707366875371814,-2.3143865199286124,15.741473375074364,-18.055859895002975,False
KPEPE,100,2026-02,2,109,0.46788990825688076,0.37230499869432215,-0.2705932758646567,50.12379957256488,3.982190287222032,-3.2189596055775582,15.964380574444064,-19.183340180021624,False
KPEPE,100,2026-02,3,110,0.5,0.4046537410754408,3.775889012848463,66.78557033732925,3.743776106264413,0.0,15.487552212528826,-15.487552212528826,False
KPEPE,100,2026-02,4,109,0.47706422018348627,0.381382417631465,-3.768526167761479,61.60943751273053,4.181413147240476,-2.826120986822498,16.362826294480953,-19.188947281303452,False
KPEPE,100,2026-02,5,110,0.4818181818181818,0.38653498259557667,-7.371490184378821,56.51547197989898,4.357658933321662,-2.0551080719963273,16.715317866643325,-18.77042593863965,False
KPEPE,100,2026-03,1,95,0.47368421052631576,0.3712285761279394,-2.019169320288403,55.45501859504794,4.046383634842224,-2.9186851892130523,16.092767269684447,-19.0114524588975,False
KPEPE,100,2026-03,2,95,0.5578947368421052,0.4559869974643031,-3.7437034395560134,50.00293052274309,3.5984519908255126,5.789813007896565,15.196903981651026,-9.40709097375446,False
KPEPE,100,2026-03,3,94,0.574468085106383,0.47247632400804757,5.719470455489281,52.48355807694629,3.6760414274309228,7.816700139119665,15.352082854861845,-7.5353827157421795,False
KPEPE,100,2026-03,4,95,0.5473684210526316,0.44523203490012514,3.3134835585339553,57.15411761775632,3.8973705340393305,5.414600616419024,15.794741068078661,-10.380140451659637,False
KPEPE,100,2026-03,5,95,0.49473684210526314,0.39214469114480377,-8.676137787676065,42.47919970174216,3.7615092547208477,-0.4471494705446557,15.523018509441695,-15.97016797998635,False
KPEPE,500,2026-02,1,99,0.4444444444444444,0.34456298333877894,18.630568727260098,126.18308527021931,3.9333877098986982,-14.020342807802152,15.866775419797396,-29.887118227599547,False
KPEPE,500,2026-02,2,98,0.46938775510204084,0.36856200311492376,-18.028922544294602,157.3512336556958,4.455084873403966,-9.633748999328308,16.91016974680793,-26.54391874613624,False
KPEPE,500,2026-02,3,98,0.5204081632653061,0.41947708820341834,3.698719203155521,132.20929920607256,3.6768892105738944,5.396297926778478,15.353778421147789,-9.95748049436931,False
KPEPE,500,2026-02,4,98,0.46938775510204084,0.36856200311492376,-5.099248801785464,140.31344809054866,4.011156076540359,-8.590619270849912,16.02231215308072,-24.612931423930632,False
KPEPE,500,2026-02,5,99,0.5555555555555556,0.4556740944498901,32.00719596710601,146.94638869443432,4.257200275790176,16.32737652160382,16.51440055158035,-0.18702402997653067,False
KPEPE,500,2026-03,1,85,0.5058823529411764,0.3974246305358132,-5.585082862606833,116.6520679471426,4.103337533897885,1.3723772699663785,16.20667506779577,-14.834297797829393,False
KPEPE,500,2026-03,2,85,0.49411764705882355,0.3856599246534603,-5.114498783180129,101.49012363784637,3.729411097514109,-1.194001454562894,15.458822195028219,-16.652823649591113,False
KPEPE,500,2026-03,3,84,0.5952380952380952,0.4881267368044717,22.78311274965485,116.35807626032056,3.9193729630592538,22.163443097203913,15.838745926118508,6.324697171085406,False
KPEPE,500,2026-03,4,85,0.6,0.49372621373518855,-6.448907737970955,126.4025097904829,3.6972051071655976,25.280501958096572,15.394410214331195,9.886091743765377,False
KPEPE,500,2026-03,5,85,0.4823529411764706,0.37395528951645507,-8.498180334487941,120.3587283786929,3.6364485915300064,-4.247955119247983,15.272897183060014,-19.520852302307997,False
LDO,100,2026-02,1,106,0.5094339622641509,0.41232266638659193,9.297176283377327,48.72147881988506,7.042535119814714,0.9192731852808499,22.085070239629427,-21.165797054348577,False
LDO,100,2026-02,2,105,0.4666666666666667,0.36929376755463716,-6.550519549775649,53.84625704027711,7.564235490531427,-3.5897504693518063,23.128470981062854,-26.71822145041466,False
LDO,100,2026-02,3,105,0.49523809523809526,0.3976525138942769,-8.54044757787579,50.249897872466455,6.966747746307482,-0.47857045592825026,21.933495492614966,-22.412065948543216,False
LDO,100,2026-02,4,105,0.49523809523809526,0.3976525138942769,-4.848194863500676,58.48369845924544,7.257954226560137,-0.5569876043737642,22.515908453120275,-23.072896057494038,False
LDO,100,2026-02,5,105,0.45714285714285713,0.3599120046405342,3.6720486310688156,65.79067865303455,8.068878859004117,-5.639201027402963,24.137757718008235,-29.7769587454112,False
LDO,100,2026-03,1,92,0.532608695652174,0.42857344389922997,-3.822547505083267,43.50187226246696,7.155000254227347,2.837078625813066,22.310000508454692,-19.472921882641625,False
LDO,100,2026-03,2,91,0.6263736263736264,0.5249486784148159,12.695815513015337,42.082063975592945,7.147921727242174,10.63612605976525,22.29584345448435,-11.659717394719099,False
LDO,100,2026-03,3,91,0.5054945054945055,0.4006723514714256,2.0025599335965056,46.263222734873686,7.250038030624185,0.5083870630205881,22.50007606124837,-21.991688998227783,False
LDO,100,2026-03,4,91,0.5164835164835165,0.4117120134196748,-0.6198879218772629,43.06225898639808,6.946516228062101,1.4196349116395015,21.893032456124203,-20.4733975444847,False
LDO,100,2026-03,5,91,0.5824175824175825,0.47902303410795805,12.896219957658309,55.14156808123598,7.041675242879358,9.089269463940001,22.083350485758714,-12.994081021818713,False
LDO,500,2026-02,1,94,0.5425531914893617,0.43978527988721416,-4.132044966180014,123.23093657695158,7.039309137384741,10.487739283144803,22.078618274769482,-11.59087899162468,False
LDO,500,2026-02,2,94,0.48936170212765956,0.3862429260305742,0.1030222613813994,136.77811701678885,6.907458967771299,-2.9101727024848736,21.814917935542596,-24.72509063802747,False
LDO,500,2026-02,3,94,0.44680851063829785,0.3442516939080074,-6.430952534115811,125.16194561032268,7.19548040890545,-13.315100596842843,22.3909608178109,-35.706061414653746,False
LDO,500,2026-02,4,94,0.39361702127659576,0.2928365220995216,-29.633931325202987,130.78495439627812,7.399327797415931,-27.8265860417613,22.798655594831864,-50.62524163659316,False
LDO,500,2026-02,5,94,0.5106382978723404,0.407519521775255,7.291998128948987,119.00902576003998,8.499963682498539,2.532106931064671,24.999927364997077,-22.467820433932406,False
LDO,500,2026-03,1,82,0.47560975609756095,0.36530969617179176,-5.732371307492124,101.79702733982653,7.328185886095899,-4.96570865072325,22.656371772191797,-27.622080422915047,False
LDO,500,2026-03,2,81,0.4691358024691358,0.35823658199501923,3.1900350532614947,77.2166044043844,7.236038973135593,-4.7664570619990405,22.472077946271185,-27.238535008270226,False
LDO,500,2026-03,3,81,0.4444444444444444,0.3340213344444548,-14.965402669874106,93.63363968908348,7.276831857047307,-10.403737743231503,22.553663714094615,-32.957401457326114,False
LDO,500,2026-03,4,81,0.4691358024691358,0.35823658199501923,2.9057910828275992,95.1920121507202,6.848466250249873,-5.876050132760511,21.69693250049975,-27.57298263326026,False
LDO,500,2026-03,5,81,0.4444444444444444,0.3340213344444548,-15.028877549209803,103.35171778282484,6.746003439913824,-11.483524198091654,21.49200687982765,-32.9755310779193,False
LINK,100,2026-02,1,118,0.4915254237288136,0.39948118573590213,-1.049705631339208,49.92969713220526,3.5414880990087174,-0.8462660530882226,15.082976198017434,-15.929242251105656,False
LINK,100,2026-02,2,118,0.4830508474576271,0.39104629225940024,6.913726047368076,50.05263440934724,3.5963894701512094,-1.6966994715032975,15.192778940302418,-16.889478411805715,False
LINK,100,2026-02,3,117,0.46153846153846156,0.36936235545918805,-7.702902221209197,46.91400315619568,3.852068081204596,-3.6087694735535116,15.704136162409192,-19.312905635962704,False
LINK,100,2026-02,4,118,0.5254237288135594,0.4334853496687757,2.8799450386213796,49.314063812098816,3.795444785070814,2.5074947701067236,15.590889570141627,-13.083394800034903,False
LINK,100,2026-02,5,118,0.4661016949152542,0.3742560423489244,-2.617285530778451,49.15050644083331,4.584483964436087,-3.3322377248022605,17.168967928872174,-20.501205653674436,False
LINK,100,2026-03,1,97,0.4639175257731959,0.36264763933541766,-7.178447281382847,37.27065235505086,3.47031847074636,-2.6896347060345973,14.94063694149272,-17.630271647527316,False
LINK,100,2026-03,2,96,0.4479166666666667,0.3464098265053404,-3.4901381576448127,36.02575053397082,3.4823549120444994,-3.752682347288626,14.964709824088999,-18.717392171377625,False
LINK,100,2026-03,3,97,0.41237113402061853,0.31240801054224127,-9.372065335842073,42.06800129241434,3.4675495847102535,-7.372742494546844,14.935099169420507,-22.307841663967352,False
LINK,100,2026-03,4,96,0.53125,0.4293874624187086,3.663363639532097,38.49610027894329,3.5673927737777844,2.4060062674339555,15.13478554755557,-12.728779280121614,False
LINK,100,2026-03,5,97,0.4742268041237113,0.37282716761806495,-2.1738028363664124,37.475646528135435,3.9230562325396727,-1.9317343571203847,15.846112465079345,-17.77784682219973,False
LINK,500,2026-02,1,107,0.5514018691588785,0.45524043016475996,8.541448165756105,108.03873903868137,3.588202862984157,11.106786256313027,15.176405725968314,-4.0696194696552865,False
LINK,500,2026-02,2,106,0.5094339622641509,0.41232266638659193,-15.568690852377284,104.71541849193817,3.6281248010412654,1.9757626130554367,15.25624960208253,-13.280486989027093,False
LINK,500,2026-02,3,107,0.4953271028037383,0.39865767591681367,5.424726760516037,108.87969305602022,3.5749263522182204,-1.0175672248226189,15.14985270443644,-16.16741992925906,False
LINK,500,2026-02,4,106,0.5566037735849056,0.46009959187553984,21.611697220433648,119.42766150543255,4.040729604453985,13.520112623256512,16.081459208907972,-2.56134658565146,False
LINK,500,2026-02,5,107,0.5233644859813084,0.4267964428945755,-3.922404501783089,97.36239425248175,4.777559281919205,4.549644591237454,17.555118563838413,-13.005473972600958,False
LINK,500,2026-03,1,87,0.4482758620689655,0.3416398146917147,-19.043306850384965,87.36039055206818,3.426425793467291,-9.037281781248431,14.852851586934582,-23.890133368183015,False
LINK,500,2026-03,2,86,0.4883720930232558,0.38056848351830974,8.605673049194264,87.12013901005285,3.40769412503083,-2.0260497444198373,14.815388250061659,-16.841437994481495,False
LINK,500,2026-03,3,87,0.45977011494252873,0.3529064556790331,1.0643914994431745,88.65531047792466,3.5055208717198276,-7.133185900522675,15.011041743439655,-22.14422764396233,False
LINK,500,2026-03,4,86,0.4883720930232558,0.38056848351830974,12.609181427340012,85.11699244924412,3.627238604023974,-1.9794649406800995,15.254477208047948,-17.233942148728048,False
LINK,500,2026-03,5,87,0.4827586206896552,0.3756111265058853,5.605247924708141,64.33041540087028,3.937879460652496,-2.2182901862369033,15.875758921304993,-18.094049107541895,False
LTC,100,2026-02,1,106,0.5283018867924528,0.43132902476414214,-1.6411796812741706,45.490142979274665,4.075872925070511,2.574913753543848,16.151745850141022,-13.576832096597174,False
LTC,100,2026-02,2,106,0.5,0.4028714137642736,-0.1254075063947205,43.69577995911966,4.040286346346616,0.0,16.08057269269323,-16.08057269269323,False
LTC,100,2026-02,3,106,0.44339622641509435,0.34689204470572854,-4.569609026612592,41.03373338342111,4.009488673765833,-4.645328307557105,16.018977347531667,-20.66430565508877,False
LTC,100,2026-02,4,106,0.46226415094339623,0.3654125808475177,0.30820838078334806,44.3850933962474,4.107490761023506,-3.349818369528105,16.21498152204701,-19.564799891575117,False
LTC,100,2026-02,5,106,0.5094339622641509,0.41232266638659193,-5.804199217290514,48.27893640011558,4.351975357050574,0.9109233283040674,16.703950714101147,-15.79302738579708,False
LTC,100,2026-03,1,93,0.45161290322580644,0.3484044412767862,-4.7193819139671,33.35999521838046,3.4924903237816807,-3.22838663403682,14.984980647563361,-18.21336728160018,False
LTC,100,2026-03,2,93,0.45161290322580644,0.3484044412767862,-7.052015167690661,32.69742049905236,3.5797669440361783,-3.164266499908294,15.159533888072357,-18.32380038798065,False
LTC,100,2026-03,3,93,0.45161290322580644,0.3484044412767862,-0.5924406022745218,26.210197825925373,3.4897137308718116,-2.5364707573476175,14.979427461743622,-17.51589821909124,False
LTC,100,2026-03,4,93,0.5053763440860215,0.4016871694197175,0.2703574422398017,29.051401870282945,3.4759767804537742,0.3123806652718593,14.951953560907548,-14.639572895635688,False
LTC,100,2026-03,5,93,0.46236559139784944,0.35896457618077754,-0.9129717389392539,29.974013044314567,3.330117333086573,-2.2561085087118506,14.660234666173146,-16.916343174884997,False
LTC,500,2026-02,1,95,0.4631578947368421,0.36083895904430363,-3.344712603931569,94.29243298481374,4.126542471346584,-6.94786348309154,16.253084942693167,-23.20094842578471,False
LTC,500,2026-02,2,95,0.5368421052631579,0.4345231695706194,-2.091635768476224,97.72233685660252,4.182566291218403,7.20059324206545,16.365132582436807,-9.164539340371357,False
LTC,500,2026-02,3,94,0.46808510638297873,0.36515330918151134,-17.194628544794178,101.37178989241222,4.033061855525369,-6.470539780366736,16.066123711050736,-22.53666349141747,False
LTC,500,2026-02,4,95,0.5263157894736842,0.42386015507530783,16.527803547644154,95.75491316882948,4.065823696239272,5.039732272043651,16.131647392478545,-11.091915120434894,False
LTC,500,2026-02,5,95,0.42105263157894735,0.31974178880299203,-34.68742011735002,107.7324318625152,4.152368700969535,-17.010383978291877,16.30473740193907,-33.31512138023095,False
LTC,500,2026-03,1,83,0.4939759036144578,0.38421961054620707,-1.6829008677901756,51.151273062889615,3.4670974267924746,-0.6162803983480696,14.934194853584948,-15.550475251933017,False
LTC,500,2026-03,2,83,0.5180722891566265,0.4083797522907166,-4.726547264349524,73.18327321451912,3.601956313224933,2.6451785499223783,15.203912626449867,-12.55873407652749,False
LTC,500,2026-03,3,83,0.5421686746987951,0.4327954763179519,-6.699951471922746,65.9513310240002,3.4156384911141973,5.5621604478072415,14.831276982228395,-9.269116534421155,False
LTC,500,2026-03,4,83,0.5662650602409639,0.457469033162708,2.5153947274955932,65.84573445416692,3.4755273648211715,8.726543120431765,14.951054729642344,-6.2245116092105786,False
LTC,500,2026-03,5,83,0.43373493975903615,0.32493891268078023,2.581720921858408,56.391255809311325,3.4478279387633477,-7.473539926535235,14.895655877526696,-22.36919580406193,False
PENGU,100,2026-02,1,107,0.40186915887850466,0.3070756621141459,-6.876845684154896,60.509501512501785,4.690156482981799,-11.87569655852839,17.380312965963597,-29.256009524491986,False
PENGU,100,2026-02,2,107,0.5046728971962616,0.408003470309337,-4.518350107101857,65.51084735165031,5.2024220001551225,0.6122509098285004,18.404844000310245,-17.792593090481745,False
PENGU,100,2026-02,3,107,0.5420560747663551,0.44572500882968435,11.226724871397709,68.31653962771585,5.248224301092463,5.746250996723757,18.496448602184927,-12.750197605461171,False
PENGU,100,2026-02,4,107,0.4953271028037383,0.39865767591681367,3.6574392244257647,75.64255724807661,6.068679720888463,-0.706939787365202,20.137359441776926,-20.844299229142127,False
PENGU,100,2026-02,5,107,0.4953271028037383,0.39865767591681367,13.170356722303733,75.66175631301317,7.911946709462378,-0.7071192178786279,23.823893418924754,-24.531012636803382,False
PENGU,100,2026-03,1,91,0.5714285714285714,0.46767528011391957,7.501358610809987,51.27922796708561,4.689728844565645,7.325603995297941,17.37945768913129,-10.053853693833348,False
PENGU,100,2026-03,2,91,0.46153846153846156,0.3570205814635758,-6.389821597162664,55.53634599162053,4.584126345958833,-4.272026614740038,17.168252691917665,-21.440279306657704,False
PENGU,100,2026-03,3,91,0.5604395604395604,0.45637975947245746,5.584500236231892,52.08247309233369,4.652458250970292,6.295683560611766,17.304916501940582,-11.009232941328815,False
PENGU,100,2026-03,4,91,0.45054945054945056,0.3462349128463026,-16.838944152318827,60.51001257239461,4.895610516104965,-5.984506737929136,17.79122103220993,-23.775727770139063,False
PENGU,100,2026-03,5,91,0.4835164835164835,0.37874498045264177,-3.144098661653357,59.39350001466628,4.975563091388856,-1.958027473010976,17.951126182777713,-19.90915365578869,False
PENGU,500,2026-02,1,96,0.5,0.3979379273840342,2.9494509266207856,159.03187909259506,5.357058448143879,0.0,18.714116896287756,-18.714116896287756,False
PENGU,500,2026-02,2,96,0.5833333333333334,0.4826987725959067,47.071827125553455,139.77699997459027,6.981806673136918,23.296166662431723,21.96361334627384,1.3325533161578846,False
