symbol,bucket_start_ms,bbo_updates,avg_spread_bps,max_spread_bps,avg_top_bid_notional,avg_top_ask_notional,first_mid,last_mid,first_order_id,last_order_id,mid_return_bps,bbo_churn_per_min,order_id_delta,top_depth_notional,trade_count,trade_qty,signed_trade_qty,trade_notional,liquidation_count,liquidation_notional,abs_trade_imbalance,mark_oracle_basis_bps,mid_oracle_basis_bps,funding,next_funding,open_interest,price_updates,mark_oracle_basis_abs_bps,book_updates,avg_book_spread_bps,avg_bid_depth_l5,avg_ask_depth_l5,avg_bid_orders_l5,avg_ask_orders_l5,first_book_nonce,last_book_nonce,realized_vol_bps,toxicity_score
2Z,1777587900000,51.0,20.16248413797023,24.479804161565713,6049.321600000001,7914.988813725489,0.08165,0.08165,8208313139.0,8208317893.0,0.0,51.0,4754.0,13964.31041372549,2.0,2.0,0.0,0.1633,0.0,0.0,0.0,-17.592513408181908,-24.800557096257297,-2.318e-05,-1.811e-05,1095380.0,20.0,17.592513408181908,255.0,16.80456856406264,254093.36078431373,239333.76862745098,13.470588235294118,12.113725490196078,8208297381.0,8208308144.0,4.328784005580782,0.6253065475190648
2Z,1777587960000,4.0,12.247397428045192,12.247397428045192,4733.412,289.565225,0.08165,0.08165,8208324965.0,8208331590.0,0.0,4.0,6625.0,5022.9772250000005,2.0,2.0,0.0,0.1633,0.0,0.0,0.0,-16.495198064562967,-23.459837247378818,-2.318e-05,-1.799e-05,1095380.0,16.0,16.495198064562967,163.0,12.247397428045192,285268.68098159507,258908.5582822086,14.717791411042946,13.184049079754601,8208323433.0,8208331609.0,4.328784005580782,0.49982642971523267
2Z,1777588020000,3.0,12.247397428045192,12.247397428045192,2683.2528,289.5448,0.08165,0.08165,8208338201.0,8208339223.0,0.0,3.0,1022.0,2972.7976000000003,1.0,1.0,-1.0,0.0816,0.0,0.0,1.0,-18.3342704182655,-20.04546899063699,-2.318e-05,-1.766e-05,1095380.0,17.0,18.3342704182655,190.0,12.24739742804519,237522.73684210525,227826.75789473683,13.521052631578947,12.210526315789474,8208330429.0,8208342191.0,2.7386013196563757,0.5517015486948634
2Z,1777588080000,1.0,12.247397428045192,12.247397428045192,91.14720000000001,3789.4910999999997,0.08165,0.08165,8208347024.0,8208347024.0,0.0,1.0,0.0,3880.6382999999996,,,,,,,,-18.700955826631183,-20.04546899063699,-2.318e-05,-1.82e-05,1095380.0,16.0,18.700955826631183,171.0,12.247397428045192,192622.0701754386,225041.41520467837,11.08187134502924,11.175438596491228,8208344570.0,8208353091.0,2.7386013196563757,0.448639992833227
2Z,1777588140000,9.0,12.247397428045192,12.247397428045192,2781.2272000000003,1067.3197222222223,0.08165,0.08165,8208354532.0,8208366764.0,0.0,9.0,12232.0,3848.5469222222227,1.0,1.0,1.0,0.0817,0.0,0.0,1.0,-13.445789023346657,-19.557511306685427,-2.318e-05,-1.876e-05,1095380.0,17.0,13.445789023346657,186.0,12.247397428045192,191129.32795698923,214872.53225806452,10.543010752688172,11.086021505376344,8208354541.0,8208353084.0,0.0,0.5287706744605324
2Z,1777588200000,8.0,12.247397428045192,12.247397428045192,3640.9512000000004,289.5550125,0.08165,0.08165,8208369283.0,8208375882.0,0.0,8.0,6599.0,3930.5062125000004,1.0,1.0,1.0,0.0817,0.0,0.0,1.0,-14.668133480014072,-19.557511306685427,-2.318e-05,-1.67e-05,1095360.0,17.0,14.668133480014072,203.0,12.247397428045192,257795.94581280788,188670.10344827586,13.793103448275861,11.049261083743842,8208368684.0,8208379862.0,0.0,0.5266052451820248
2Z,1777588260000,130.0,12.247397428045192,12.247397428045192,4124.203975384617,289.5454284615385,0.08165,0.08165,8208384369.0,8208391563.0,0.0,130.0,7194.0,4413.7494038461555,1.0,1.0,1.0,0.0817,0.0,0.0,1.0,-13.445789023346657,-19.557511306685427,-2.318e-05,-1.493e-05,1095360.0,15.0,13.445789023346657,184.0,12.247397428045192,266380.20108695654,188749.0760869565,14.61413043478261,12.043478260869565,8208382510.0,8208379861.0,0.0,0.6221766833518102
2Z,1777588320000,15.0,13.06489119428002,24.509803921567624,1832.1775666666667,3133.1677666666665,0.08165,0.08165,8208393272.0,8208404381.0,0.0,15.0,11109.0,4965.345333333333,2.0,2.0,2.0,0.1634,0.0,0.0,1.0,-13.68992323864482,-19.8014961130391,-2.318e-05,-1.656e-05,1095360.0,18.0,13.68992323864482,231.0,12.247397428045192,212224.316017316,242698.0865800866,12.090909090909092,12.96103896103896,8208380500.0,8208404416.0,0.0,0.5552163469614002
2Z,1777588380000,57.0,19.565767512211355,24.509803921567624,4359.024561403508,8484.498966666666,0.08165,0.08155000000000001,8208405950.0,8208419288.0,-12.247397428045703,57.0,13338.0,12843.523528070175,2.0,2.0,2.0,0.1633,0.0,0.0,1.0,-16.27170069858303,-22.8782558694357,-2.318e-05,-1.816e-05,1095360.0,19.0,16.27170069858303,203.0,15.33424101130118,248153.77339901478,239363.7487684729,13.748768472906404,13.088669950738916,8208405765.0,8208423858.0,5.477202639313254,0.7326527698458024
2Z,1777588440000,21.0,18.09450532716634,24.509803921567624,6085.8533809523815,5045.337447619047,0.08155000000000001,0.08155000000000001,8208424612.0,8208429863.0,0.0,21.0,5251.0,11131.190828571429,2.0,2.0,0.0,0.16310000000000002,0.0,0.0,0.0,-15.170608170106451,-22.8782558694357,-2.318e-05,-1.769e-05,1095360.0,17.0,15.170608170106451,193.0,12.452789606136095,262818.6787564767,273885.725388601,13.093264248704664,12.398963730569948,8208404393.0,8208435241.0,5.477202639313254,0.6008247388047167
2Z,1777588500000,4.0,12.26241569589244,12.26241569589244,5223.885125,287.4972,0.08155000000000001,0.08155000000000001,8208436340.0,8208437552.0,0.0,4.0,1212.0,5511.382325,1.0,1.0,1.0,0.0816,0.0,0.0,1.0,-15.41510680466871,-23.000318089506422,-2.318e-05,-1.726e-05,1095360.0,16.0,15.41510680466871,183.0,12.262415695892438,270889.62841530057,216980.79781420765,14.808743169398907,12.628415300546449,8208436348.0,8208435240.0,5.477202639313254,0.6054215518303266
2Z,1777588560000,12.0,20.44739009904028,24.5398773006142,9929.250225,1577.4572,0.08155000000000001,0.0815,8208451773.0,8208464940.0,-6.131207847946962,12.0,13167.0,11506.707425,2.0,2.0,0.0,0.163,0.0,0.0,0.0,-19.33005456458506,-29.11742396437423,-2.318e-05,-1.686e-05,1095360.0,20.0,19.33005456458506,233.0,20.377132808026136,263861.69527896994,193532.6738197425,14.909871244635193,11.802575107296137,8208436345.0,8208464940.0,5.478043151004694,0.5847064982475
2Z,1777588620000,54.0,15.90073969525869,24.5398773006142,5152.076727777778,1085.440174074074,0.0815,0.08155000000000001,8208466827.0,8208478943.0,6.134969325153339,54.0,12116.0,6237.516901851852,2.0,2.0,2.0,0.163,0.0,0.0,1.0,-21.15767974855461,-26.53882373084604,-2.318e-05,-1.82e-05,1095360.0,19.0,21.15767974855461,222.0,20.33678233683558,271436.8288288288,199428.75675675675,14.68918918918919,11.675675675675675,8208466855.0,8208463138.0,6.986540234559274,0.743430924625704
2Z,1777588680000,3.0,12.262415695892438,12.26241569589244,2111.5835,287.4768,0.08155000000000001,0.08155000000000001,8208488959.0,8208492563.0,0.0,3.0,3604.0,2399.0603,1.0,1.0,-1.0,0.0815,0.0,0.0,1.0,-20.668484841073106,-26.53882373084604,-2.318e-05,-1.895e-05,1095360.0,19.0,20.668484841073106,253.0,12.26241569589244,254781.67984189725,192235.5098814229,12.857707509881424,10.869565217391305,8208467007.0,8208485818.0,4.336748651511769,0.5854469714784828
2Z,1777588740000,2.0,12.26241569589244,12.26241569589244,90.8725,287.5176,0.08155000000000001,0.08155000000000001,8208501371.0,8208501373.0,0.0,2.0,2.0,378.3901,1.0,1.0,1.0,0.0816,0.0,0.0,1.0,-20.423887387332357,-26.53882373084604,-2.318e-05,-1.966e-05,1095360.0,16.0,20.423887387332357,133.0,12.26241569589244,241783.47368421053,177321.57894736843,13.278195488721805,11.24812030075188,8208483764.0,8208493122.0,4.336748651511769,0.5775635211251833
2Z,1777588800000,3.0,12.262415695892438,12.26241569589244,90.84533333333333,287.504,0.08155000000000001,0.08155000000000001,8208509775.0,8208514192.0,0.0,3.0,4417.0,378.34933333333333,2.0,2.0,0.0,0.16310000000000002,0.0,0.0,0.0,-22.502965744127042,-26.53882373084604,-2.318e-05,-2.017e-05,1095326.0,14.0,22.502965744127042,142.0,12.26241569589244,237707.15492957746,177443.31690140846,12.330985915492958,11.380281690140846,8208506677.0,8208514656.0,4.336748651511769,0.49695692097512906
2Z,1777588860000,19.0,20.66436891439835,24.5398773006142,2345.410210526316,3755.3064684210535,0.08155000000000001,0.08145,8208522108.0,8208529590.0,-12.262415695893925,19.0,7482.0,6100.7166789473695,2.0,2.0,0.0,0.16310000000000002,0.0,0.0,0.0,-22.259184971381245,-26.172887823492715,-2.318e-05,-2.094e-05,1095326.0,18.0,22.259184971381245,206.0,12.38197976839252,269709.13106796116,208122.91747572814,14.364077669902912,12.58252427184466,8208519297.0,8208529590.0,6.717431940745987,0.6236912240624405
2Z,1777588920000,30.0,15.54744589690233,24.5398773006142,4613.4671,2497.190146666667,0.0815,0.08145,8208529761.0,8208538281.0,-6.134969325154449,30.0,8520.0,7110.657246666667,2.0,2.0,0.0,0.1629,0.0,0.0,0.0,-18.979979183248926,-26.327067899345725,-2.318e-05,-2.199e-05,1095326.0,17.0,18.979979183248926,187.0,12.605342671477883,272122.9572192513,245219.5026737968,14.72192513368984,13.080213903743315,8208529766.0,8208539002.0,5.484339800672288,0.6132140177601594
2Z,1777588980000,10.0,22.082883156276658,24.5398773006142,9806.086930000001,1804.8312400000002,0.08145,0.0816,8208544947.0,8208551596.0,18.416206261511192,10.0,6649.0,11610.91817,1.0,1.0,1.0,0.0815,0.0,0.0,1.0,-11.624349954115845,-15.295197308045287,-2.318e-05,-2.112e-05,1095326.0,13.0,11.624349954115845,157.0,23.981173092991266,276547.5541401274,232332.2611464968,15.579617834394904,13.700636942675159,8208543739.0,8208540185.0,11.479996401765518,0.6995890303580027
2Z,1777589040000,11.0,24.509803921567627,24.509803921567624,11855.375272727273,2918.9924545454546,0.0816,0.0816,8208552172.0,8208560420.0,0.0,11.0,8248.0,14774.367727272727,1.0,1.0,-1.0,0.0815,0.0,0.0,1.0,-12.959068903124235,-17.849283583548505,-2.318e-05,-2.031e-05,1095326.0,14.0,12.959068903124235,148.0,23.764117040204773,288038.0337837838,206958.33783783784,15.986486486486486,12.554054054054054,8208540322.0,8208551597.0,11.479996401765518,0.7102454059864951
2Z,1777589100000,4.0,12.247397428045192,12.247397428045192,234.49800000000002,638.342525,0.08165,0.08165,8208565223.0,8208574316.0,0.0,4.0,9093.0,872.8405250000001,2.0,2.0,0.0,0.1633,0.0,0.0,0.0,-13.44726837080219,-18.459432036282976,-2.318e-05,-1.885e-05,1095326.0,16.0,13.44726837080219,179.0,12.247397428045192,226928.82681564245,191356.86033519552,11.134078212290502,11.245810055865922,8208565227.0,8208563134.0,11.479996401765518,0.5569632478919609
2Z,1777589160000,2.0,12.247397428045192,12.247397428045192,90.6576,638.36295,0.08165,0.08165,8208582155.0,8208582156.0,0.0,2.0,1.0,729.02055,1.0,1.0,1.0,0.0817,0.0,0.0,1.0,-11.614401858305733,-17.72724494162311,-2.318e-05,-1.735e-05,1095326.0,13.0,11.614401858305733,157.0,12.247397428045192,255547.53503184713,178420.40127388536,13.554140127388536,10.92356687898089,8208569562.0,8208588938.0,9.308984175914729,0.6164082709040213
2Z,1777589220000,2.0,12.247397428045192,12.247397428045192,90.6576,638.36295,0.08165,0.08165,8208590243.0,8208590244.0,0.0,2.0,1.0,729.02055,1.0,1.0,1.0,0.0817,0.0,0.0,1.0,-11.85862562196656,-17.971319241536285,-2.318e-05,-1.616e-05,1095326.0,15.0,11.85862562196656,162.0,12.247397428045192,228460.5185185185,187717.27160493826,11.419753086419753,10.783950617283951,8208589659.0,8208598555.0,8.235977817679256,0.6101975341821481
2Z,1777589280000,12.0,19.400467882599944,24.509803921567624,5190.027416666667,2572.9508666666666,0.08165,0.0816,8208603041.0,8208612284.0,-6.1236987140222965,12.0,9243.0,7762.978283333334,2.0,2.0,2.0,0.1634,0.0,0.0,1.0,-11.85862562196656,-24.084012861106014,-2.318e-05,-1.491e-05,1095326.0,18.0,11.85862562196656,196.0,18.19091077949739,262525.387755102,191818.3826530612,14.38265306122449,12.158163265306122,8208590198.0,8208600009.0,2.7386013196563708,0.6093240837168676
2Z,1777589340000,3.0,20.427341179675896,24.509803921567624,10364.382166666666,4300.933066666667,0.08155000000000001,0.0816,8208620289.0,8208624910.0,6.131207847945852,3.0,4621.0,14665.315233333335,1.0,1.0,1.0,0.0816,0.0,0.0,1.0,-17.117634831941658,-22.86426938266384,-2.318e-05,-1.617e-05,1095326.0,16.0,17.117634831941658,183.0,24.509803921567624,226927.02732240438,230113.1693989071,11.043715846994536,11.60655737704918,8208616709.0,8208626744.0,4.332764254416933,0.6054481472771861
2Z,1777589400000,31.0,20.935718870797196,24.509803921567624,6190.140287096775,4385.5768,0.0816,0.08165,8208631492.0,8208639400.0,6.127450980391025,31.0,7908.0,10575.717087096775,1.0,1.0,1.0,0.0816,0.0,0.0,1.0,-18.32598257809891,-24.5568166546521,-2.318e-05,-1.638e-05,1095298.0,16.0,18.32598257809891,180.0,19.39996788659991,262571.2555555556,215301.6,14.311111111111112,12.855555555555556,8208615283.0,8208639400.0,5.126146311096663,0.7118089383097613
2Z,1777589460000,20.0,12.247397428045192,12.247397428045192,4643.880480000001,287.83727,0.08165,0.08165,8208641245.0,8208650348.0,0.0,20.0,9103.0,4931.717750000001,2.0,2.0,2.0,0.1634,0.0,0.0,1.0,-18.082298895514764,-24.19118365751194,-2.318e-05,-1.634e-05,1095298.0,15.0,18.082298895514764,185.0,12.247397428045192,269726.72432432434,232507.12972972973,14.881081081081081,12.32972972972973,8208639181.0,8208639119.0,5.126146311096663,0.6683981702332561
2Z,1777589520000,1.0,12.247397428045192,12.247397428045192,3978.5712000000003,287.8291,0.08165,0.08165,8208660829.0,8208660829.0,0.0,1.0,0.0,4266.4003,,,,,,,,-18.082298895514764,-24.19118365751194,-2.318e-05,-1.638e-05,1095298.0,13.0,18.082298895514764,135.0,12.247397428045192,288831.9259259259,218475.8962962963,13.303703703703704,11.22962962962963,8208640077.0,8208653709.0,5.126146311096663,0.4925616734415068
2Z,1777589580000,352.0,12.282404576932304,24.5398773006142,176.4443,7003.648664772726,0.08165,0.08155000000000001,8208666792.0,8208682258.0,-12.247397428045703,352.0,15466.0,7180.092964772726,4.0,1112.0,-1108.0,90.73940000000002,0.0,0.0,0.9964028776978417,-16.638935108152737,-22.756190662621805,-2.318e-05,-1.637e-05,1095298.0,15.0,16.638935108152737,174.0,12.251626710369992,238261.183908046,230948.19540229885,12.931034482758621,12.132183908045977,8208665072.0,8208684551.0,7.5022677169719945,0.7029540542659096
2Z,1777589640000,3.0,12.262415695892438,12.26241569589244,3887.9303333333337,548.9504000000001,0.08155000000000001,0.08155000000000001,8208687787.0,8208695844.0,0.0,3.0,8057.0,4436.880733333333,2.0,2.0,0.0,0.16310000000000002,0.0,0.0,0.0,-17.37598198771484,-21.046964097795634,-2.318e-05,-1.588e-05,1095298.0,17.0,17.37598198771484,202.0,12.26241569589244,258200.58910891088,239641.26237623763,12.836633663366337,13.009900990099009,8208665056.0,8208696302.0,6.70920357369567,0.526615043504552
2Z,1777589700000,3.0,12.262415695892438,12.26241569589244,3887.7945,548.9504000000001,0.08155000000000001,0.08155000000000001,8208699689.0,8208699819.0,0.0,3.0,130.0,4436.7449,2.0,2.0,0.0,0.16310000000000002,0.0,0.0,0.0,-14.073303555037645,-20.192131187664256,-2.318e-05,-1.52e-05,1095298.0,19.0,14.073303555037645,220.0,12.26241569589244,253716.52727272728,230820.45909090908,12.668181818181818,11.545454545454545,8208686069.0,8208709380.0,5.477202639313251,0.5059419827325562
2Z,1777589760000,5.0,12.26241569589244,12.26241569589244,4503.3803,548.9232000000001,0.08155000000000001,0.08155000000000001,8208714518.0,8208721177.0,0.0,5.0,6659.0,5052.3035,,,,,,,,-16.39464604693215,-22.51205128832598,-2.318e-05,-1.479e-05,1095298.0,19.0,16.39464604693215,212.0,12.26241569589244,265780.3113207547,235340.87735849057,13.24056603773585,12.372641509433961,8208710703.0,8208721235.0,5.477202639313251,0.5247057703721123
2Z,1777589820000,15.0,18.81139889475169,24.5398773006142,7749.6386999999995,745.7967933333334,0.08155000000000001,0.0815,8208722973.0,8208734297.0,-6.131207847946962,15.0,11324.0,8495.435493333332,2.0,2.0,0.0,0.163,0.0,0.0,0.0,-20.065089191768113,-28.62945652971812,-2.318e-05,-1.48e-05,1095298.0,19.0,20.065089191768113,212.0,21.528424454173013,273177.1037735849,228554.9245283019,13.94811320754717,12.330188679245284,8208722980.0,8208736427.0,5.478043151004691,0.5921084310366066
2Z,1777589880000,3.0,20.452408480745166,24.5398773006142,7200.3998,1649.9791666666667,0.0815,0.0815,8208737227.0,8208741794.0,0.0,3.0,4567.0,8850.378966666667,1.0,1.0,1.0,0.0815,0.0,0.0,1.0,-20.065089191768113,-28.62945652971812,-2.318e-05,-1.528e-05,1095298.0,13.0,20.065089191768113,140.0,24.5398773006142,196647.48571428572,137965.88571428572,12.635714285714286,8.7,8208737232.0,8208732485.0,2.7419595064379108,0.5764633094814168
2Z,1777589940000,6.0,22.496142890679682,24.5398773006142,7130.734966666667,1996.1671833333337,0.08145,0.0815,8208757059.0,8208765197.0,6.138735420504471,6.0,8138.0,9126.90215,2.0,2.0,0.0,0.1629,0.0,0.0,0.0,-19.820392982112153,-28.62945652971812,-2.318e-05,-1.604e-05,1095298.0,18.0,19.820392982112153,204.0,24.5398773006142,185741.6568627451,152760.29901960783,11.926470588235293,10.5,8208753792.0,8208765212.0,4.338080534776086,0.543077625110581
2Z,1777590000000,123.0,21.046413064678045,24.5398773006142,5521.881477235772,981.2599016260162,0.0815,0.08155000000000001,8208765954.0,8208784782.0,6.134969325153339,123.0,18828.0,6503.141378861788,2.0,2.0,0.0,0.163,0.0,0.0,0.0,-15.903696997870279,-23.48853710454818,-1.613e-05,-5e-06,1095262.0,19.0,15.903696997870279,217.0,16.618934329825965,184289.78341013825,150873.01843317974,12.09216589861751,10.926267281105991,8208725294.0,8208784782.0,5.132435514221717,0.6574212494820886
2Z,1777590060000,9.0,12.26241569589244,12.26241569589244,2562.061166666667,350.07306666666665,0.08155000000000001,0.08155000000000001,8208785365.0,8208798631.0,0.0,9.0,13266.0,2912.1342333333337,2.0,2.0,0.0,0.16310000000000002,0.0,0.0,0.0,-14.55799955958921,-23.48853710454818,-1.613e-05,-5.78e-06,1095262.0,19.0,14.55799955958921,217.0,12.26241569589244,178953.11520737328,172910.71889400922,10.709677419354838,10.331797235023041,8208785601.0,8208798925.0,5.132435514221717,0.538430420711974
2Z,1777590120000,5.0,12.26241569589244,12.26241569589244,2623.1753,350.09664000000004,0.08155000000000001,0.08155000000000001,8208799595.0,8208804055.0,0.0,5.0,4460.0,2973.27194,2.0,2.0,2.0,0.1632,0.0,0.0,1.0,-13.946830766219673,-23.12237732294359,-1.613e-05,-6.3e-06,1095262.0,19.0,13.946830766219673,220.0,12.26241569589244,232699.8,222642.82272727272,10.936363636363636,11.104545454545455,8208799374.0,8208798919.0,3.3612927404055344,0.5735826026584249
2Z,1777590180000,3.0,12.262415695892438,12.26241569589244,2569.504833333333,350.0912,0.08155000000000001,0.08155000000000001,8208812106.0,8208812118.0,0.0,3.0,12.0,2919.596033333333,1.0,1.0,1.0,0.0816,0.0,0.0,1.0,-12.233613075284307,-23.48853710454818,-1.613e-05,-6.45e-06,1095262.0,13.0,12.233613075284307,137.0,12.26241569589244,271755.6715328467,234841.69343065695,14.437956204379562,12.357664233576642,8208799520.0,8208824041.0,3.3612927404055344,0.5541637271699085
2Z,1777590240000,14.0,12.26241569589244,12.26241569589244,1786.7419642857144,582.3442285714285,0.08155000000000001,0.08155000000000001,8208827831.0,8208836907.0,0.0,14.0,9076.0,2369.086192857143,2.0,2.0,0.0,0.16310000000000002,0.0,0.0,0.0,-14.313327298083252,-23.48853710454818,-1.613e-05,-8.41e-06,1095262.0,19.0,14.313327298083252,220.0,12.26241569589244,249619.4090909091,246954.72727272726,13.45,12.886363636363637,8208827833.0,8208825933.0,2.743641690183765,0.5128470005934984
2Z,1777590300000,7.0,12.26241569589244,12.26241569589244,2234.590285714286,350.08731428571434,0.08155000000000001,0.08155000000000001,8208841474.0,8208850839.0,0.0,7.0,9365.0,2584.6776000000004,2.0,2.0,2.0,0.1632,0.0,0.0,1.0,-16.874747795888826,-28.00229887868609,-1.613e-05,-1.28e-05,1095262.0,20.0,16.874747795888826,234.0,12.26241569589244,251402.71794871794,239215.07692307694,13.123931623931623,12.448717948717949,8208827821.0,8208854248.0,0.0,0.5249255327487934
2Z,1777590360000,29.0,21.5354300562337,24.509803921567624,5681.819862068966,4453.63665862069,0.0816,0.08165,8208857623.0,8208865978.0,6.127450980391025,29.0,8355.0,10135.456520689655,,,,,,,,-14.665803013823616,-21.143199344928256,-1.613e-05,-1.119e-05,1095262.0,15.0,14.665803013823616,174.0,18.37869036836347,272812.2988505747,225748.87931034484,13.89655172413793,12.885057471264368,8208839886.0,8208865980.0,2.7402793841904023,0.571293994468147
2Z,1777590420000,24.0,12.247397428045192,12.247397428045192,4297.753000000001,287.8359083333333,0.08165,0.08165,8208867907.0,8208875426.0,0.0,24.0,7519.0,4585.588908333334,2.0,2.0,2.0,0.1634,0.0,0.0,1.0,-14.299157938477688,-21.143199344928256,-1.613e-05,-7.19e-06,1095262.0,19.0,14.299157938477688,232.0,12.247397428045192,257922.41379310345,230849.55172413794,12.991379310344827,12.306034482758621,8208854248.0,8208877511.0,2.7402793841904023,0.6267301038062283
2Z,1777590480000,6.0,12.247397428045192,12.247397428045192,4135.8008,287.85633333333334,0.08165,0.08165,8208880264.0,8208887579.0,0.0,6.0,7315.0,4423.657133333333,2.0,2.0,2.0,0.1634,0.0,0.0,1.0,-15.032448089169547,-21.143199344928256,-1.613e-05,-4.07e-06,1095262.0,19.0,15.032448089169547,234.0,12.247397428045192,261248.86752136753,223629.13247863247,12.7991452991453,11.136752136752136,8208879439.0,8208888634.0,2.7402793841904023,0.5684524809352639
2Z,1777590540000,43.0,22.233669184039478,24.5398773006142,6460.394660465116,7653.055120930233,0.08165,0.0815,8208891451.0,8208907265.0,-18.37109614206911,43.0,15814.0,14113.44978139535,2.0,2.0,0.0,0.1632,0.0,0.0,0.0,-14.804482944256364,-28.385454901384538,-1.613e-05,-1.054e-05,1095262.0,19.0,14.804482944256364,218.0,21.25794834390089,281382.63302752294,243972.20183486238,14.623853211009175,13.256880733944953,8208880268.0,8208907216.0,9.287914992198527,0.6727836194443512
2Z,1777590600000,20.0,22.08513773692558,24.5398773006142,12591.136265000001,929.7544750000001,0.0815,0.08155000000000001,8208911682.0,8208922730.0,6.134969325153339,20.0,11048.0,13520.89074,1.0,1.0,1.0,0.0815,0.0,0.0,1.0,-17.982531255351255,-23.97670834046947,-1.613e-05,-1.278e-05,1095232.0,19.0,17.982531255351255,178.0,23.09141272927062,287445.3314606742,259369.91011235956,14.825842696629213,13.544943820224718,8208911682.0,8208922737.0,10.065007370882366,0.7387431271766274
2Z,1777590660000,8.0,18.40114649825332,24.5398773006142,7383.3334125,2213.4102000000003,0.0815,0.0815,8208924858.0,8208932889.0,0.0,8.0,8031.0,9596.7436125,2.0,2.0,0.0,0.16310000000000002,0.0,0.0,0.0,-18.104861399945605,-30.09321557018034,-1.613e-05,-1.637e-05,1095232.0,17.0,18.104861399945605,201.0,14.644609738599648,260857.57711442787,266200.2139303483,12.92039800995025,14.626865671641792,8208923570.0,8208922729.0,9.289650991638352,0.5981120032250479
2Z,1777590720000,22.0,13.378548569048963,24.5398773006142,3024.5267045454543,550.6776000000001,0.0815,0.08155000000000001,8208937763.0,8208944936.0,6.134969325153339,22.0,7173.0,3575.2043045454543,2.0,2.0,0.0,0.16310000000000002,0.0,0.0,0.0,-14.434957062118405,-23.97670834046947,-1.613e-05,-1.735e-05,1095232.0,19.0,14.434957062118405,238.0,14.016338782281263,243433.90756302522,254971.8949579832,11.373949579831933,13.222689075630251,8208923569.0,8208946342.0,10.066380259984637,0.6273459983650799
2Z,1777590780000,,,,,,,,,,,,,,,,,,,,,-12.600004893206501,-23.97670834046947,-1.613e-05,-1.537e-05,1095232.0,15.0,12.600004893206501,200.0,12.26241569589244,223070.75,195904.98,10.315,11.25,8208952029.0,8208946342.0,11.596936952164985,0.40631683855723894
2Z,1777590840000,6.0,12.262415695892438,12.26241569589244,5587.4634166666665,350.1592,0.08155000000000001,0.08155000000000001,8208964338.0,8208973502.0,0.0,6.0,9164.0,5937.6226166666665,2.0,2.0,0.0,0.16310000000000002,0.0,0.0,0.0,-12.597693276746355,-25.806925062071507,-1.613e-05,-1.016e-05,1095232.0,19.0,12.597693276746355,183.0,12.262415695892438,249601.93989071038,178474.31147540984,12.147540983606557,11.202185792349727,8208951398.0,8208973502.0,3.5420261913473716,0.4905572166045173
2Z,1777590900000,23.0,19.70495645633269,36.74219228413897,9736.788282608695,4576.9201826086955,0.08155000000000001,0.0817,8208975227.0,8208986358.0,18.393623543835336,23.0,11131.0,14313.70846521739,3.0,4293.0,4293.0,350.3088,0.0,0.0,1.0,-15.397587711258705,-16.008603096626718,-1.613e-05,-8.59e-06,1095232.0,18.0,15.397587711258705,194.0,14.403607488845488,280626.3969072165,213136.84536082475,14.788659793814434,12.603092783505154,8208975227.0,8208986511.0,8.670837496262118,0.7299218373814402
2Z,1777590960000,5.0,22.03332281486161,24.479804161565713,15181.418880000001,5094.160419999999,0.08165,0.0817,8208990975.0,8208997072.0,6.1236987140222965,5.0,6097.0,20275.5793,2.0,2.0,0.0,0.1633,0.0,0.0,0.0,-13.19083969465612,-21.37404580152775,-1.613e-05,-1.075e-05,1095232.0,13.0,13.19083969465612,161.0,24.479804161565713,300187.49689440994,265439.5155279503,13.838509316770187,14.788819875776397,8208987971.0,8208986969.0,7.715183661899931,0.5694505100726756
2Z,1777591020000,5.0,22.03332281486161,24.479804161565713,10383.812160000001,5164.21394,0.0817,0.0817,8209001910.0,8209009700.0,0.0,5.0,7790.0,15548.026100000001,2.0,2.0,0.0,0.1633,0.0,0.0,0.0,-15.145038167938823,-21.37404580152775,-1.613e-05,-1.308e-05,1095232.0,19.0,15.145038167938823,226.0,24.479804161565717,264714.33628318587,266499.796460177,13.557522123893806,14.783185840707965,8208988424.0,8209010842.0,8.670838105176482,0.580214667248967
2Z,1777591080000,4.0,21.421702478185583,24.479804161565713,10490.9652,4841.455674999999,0.08165,0.0817,8209016863.0,8209024751.0,6.1236987140222965,4.0,7888.0,15332.420875,2.0,2.0,0.0,0.1633,0.0,0.0,0.0,-15.511071485276952,-21.617792542473524,-1.613e-05,-1.524e-05,1095232.0,18.0,15.511071485276952,236.0,24.479804161565713,277477.03813559323,239103.85169491524,12.622881355932204,12.588983050847459,8208999490.0,8209026222.0,7.5091664935719225,0.5645163548000582
2Z,1777591140000,,,,,,,,,,,,,,,,,,,,,-15.755532756852325,-21.495920660512176,-1.613e-05,-1.722e-05,1095232.0,8.0,15.755532756852325,50.0,24.479804161565713,257221.66,256393.74,13.52,13.3,8209014679.0,8209026220.0,7.715929786331083,0.3928707405292214
